business_id,date,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type
69984,20160914,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Schools of the Sacred Heart - San Francisco,2222 BROADWAY St,San Francisco,CA,69984_20180226,2018-02-26,Routine - Unscheduled
77550,20150211,103145,Low Risk,Improper storage of equipment utensils or linens,Mangiare,301 A Executive Park Blvd,San Francisco,CA,77550_20170124,2017-01-24,Routine - Unscheduled
86765,20160728,103105,High Risk,Improper cooling methods,Pho Delicious,1365 Stockton St,San Francisco,CA,86765_20181206,2018-12-06,Routine - Unscheduled
73840,20140617,103131,Moderate Risk,Moderate risk vermin infestation,L'acajou Bakery and Cafe,498 09th St Ste. C,San Francisco,CA,73840_20190118,2019-01-18,Reinspection/Followup
77826,20150212,103118,Moderate Risk,Employee eating or smoking,Ginto,658 Market St,San Francisco,CA,77826_20190314,2019-03-14,Routine - Unscheduled
70494,20160921,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,The Little Chihuahua Mexican Restaurant,581 VALENCIA St,San Francisco,CA,70494_20180126,2018-01-26,Routine - Unscheduled
80233,20160718,103120,Moderate Risk,Moderate risk food holding temperature,Buffalo Kitchen,107 Leland Ave,San Francisco,CA,80233_20190417,2019-04-17,Routine - Unscheduled
82680,20160706,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Taqueria Mexico Tipico,4581 Mission St,San Francisco,CA,82680_20190509,2019-05-09,Routine - Unscheduled
85166,20151030,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,La Boulangerie de San Francisco,1909 Union St,San Francisco,CA,85166_20180730,2018-07-30,Routine - Unscheduled
86261,20160824,103157,Low Risk,Food safety certificate or food handler card not available,Taqueria Dos Charros,55 Cambon Dr,San Francisco,CA,86261_20190211,2019-02-11,Routine - Unscheduled
66515,20160727,103127,Moderate Risk,Noncompliance with HAACP plan or variance,La Fusion,475 Pine St,San Francisco,CA,66515_20190508,2019-05-08,Routine - Unscheduled
70452,20150218,103139,Low Risk,Improper food storage,Kennedy Market & Deli,4600 03rd St,San Francisco,CA,70452_20180103,2018-01-03,Routine - Unscheduled
76914,20150303,103154,Low Risk,Unclean or degraded floors walls or ceilings,Wingtip,550 Montgomery St 10th Floor,San Francisco,CA,76914_20190325,2019-03-25,Routine - Unscheduled
69172,20140723,103139,Low Risk,Improper food storage,Victoria Pastry Co.,700 Filbert St,San Francisco,CA,69172_20170103,2017-01-03,Routine - Unscheduled
75411,20150331,103129,Moderate Risk,Insufficient hot water or running water,"Bi-Rite Catering, LLC",1970 Innes Ave,San Francisco,CA,75411_20170810,2017-08-10,Routine - Unscheduled
75452,20150304,103158,Low Risk,Unpermitted food facility,Zazang Restaurant,2340 Geary Blvd,San Francisco,CA,75452_20190515,2019-05-15,Routine - Unscheduled
68895,20160808,103139,Low Risk,Improper food storage,It' Sugar,333 Jefferson St Space B-101,San Francisco,CA,68895_20170908,2017-09-08,Routine - Unscheduled
76735,20140611,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Over the Moon,2144 Chestnut St,San Francisco,CA,76735_20171215,2017-12-15,Routine - Unscheduled
87338,20160713,103103,High Risk,High risk food holding temperature,Lemonade,781 Mission St,San Francisco,CA,87338_20171106,2017-11-06,Complaint
65770,20151013,103129,Moderate Risk,Insufficient hot water or running water,Haight Street Happy Donuts,1794 HAIGHT St,San Francisco,CA,65770_20190611,2019-06-11,Routine - Unscheduled
79050,20151204,103102,High Risk,Unclean hands or improper use of gloves,Restaurante Montecristo,3723 Mission St,San Francisco,CA,79050_20161019,2016-10-19,Routine - Unscheduled
68079,20150302,103154,Low Risk,Unclean or degraded floors walls or ceilings,Philz Coffee,4298 24th St,San Francisco,CA,68079_20170822,2017-08-22,Routine - Unscheduled
68813,20150706,103165,Low Risk,No plan review or Building Permit,Small Foods,522 02nd St,San Francisco,CA,68813_20190730,2019-07-30,Routine - Unscheduled
68773,20160823,103131,Moderate Risk,Moderate risk vermin infestation,Nopalito,1224 9th Ave,San Francisco,CA,68773_20180214,2018-02-14,Complaint
70717,20160914,103133,Moderate Risk,Foods not protected from contamination,Toast Eatery SF,1601 Polk St,San Francisco,CA,70717_20180220,2018-02-20,Routine - Unscheduled
82909,20160912,103105,High Risk,Improper cooling methods,Belga,2000 Union St,San Francisco,CA,82909_20181001,2018-10-01,Routine - Unscheduled
79053,20150306,103147,Low Risk,Inadequate ventilation or lighting,Oyaji Restaurant,3123 Clement St,San Francisco,CA,79053_20170717,2017-07-17,Routine - Unscheduled
84690,20160824,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Target Store T3203-Starbucks,1830 Ocean Ave,San Francisco,CA,84690_20170328,2017-03-28,Routine - Unscheduled
66694,20150513,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Streets,634 Polk St,San Francisco,CA,66694_20170112,2017-01-12,Routine - Unscheduled
68173,20160715,103120,Moderate Risk,Moderate risk food holding temperature,Wise Sons Deli,3150 24th St,San Francisco,CA,68173_20190822,2019-08-22,Routine - Unscheduled
65677,20140605,103145,Low Risk,Improper storage of equipment utensils or linens,Eleven O One,1101 Polk St,San Francisco,CA,65677_20170419,2017-04-19,Routine - Unscheduled
79414,20160203,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Hoshi Ramen & Rice,2274 Lombard St,San Francisco,CA,79414_20161017,2016-10-17,Routine - Unscheduled
68842,20140623,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,All Good Pizza,1605 Jerrold Ave,San Francisco,CA,68842_20180104,2018-01-04,Routine - Unscheduled
74399,20150601,103157,Low Risk,Food safety certificate or food handler card not available,Whiz Burger,700 South Van Ness Ave,San Francisco,CA,74399_20170821,2017-08-21,Complaint
76465,20160817,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Firetrail Pizza,428 11th St,San Francisco,CA,76465_20180705,2018-07-05,Routine - Unscheduled
69786,20140605,103143,Low Risk,Inadequate warewashing facilities or equipment,Drumm Liquors,15 Drumm St,San Francisco,CA,69786_20190827,2019-08-27,Routine - Unscheduled
85843,20160926,103120,Moderate Risk,Moderate risk food holding temperature,House of Xian Dumpling,925 Kearny St,San Francisco,CA,85843_20181205,2018-12-05,Routine - Unscheduled
70797,20160824,103156,Low Risk,Permit license or inspection report not posted,Cafe Du Soleil,345 03rd St,San Francisco,CA,70797_20180424,2018-04-24,Routine - Unscheduled
82636,20150812,103105,High Risk,Improper cooling methods,Marcella's Lasagneria E Cucina,1099 Tennessee St,San Francisco,CA,82636_20190624,2019-06-24,Routine - Unscheduled
76436,20141104,103156,Low Risk,Permit license or inspection report not posted,Cantina Verde,388 Market St #104,San Francisco,CA,76436_20190606,2019-06-06,Routine - Unscheduled
77532,20151210,103139,Low Risk,Improper food storage,Andi's Market,820 Cortland Ave,San Francisco,CA,77532_20190429,2019-04-29,Routine - Unscheduled
65348,20160921,103161,Low Risk,Low risk vermin infestation,Wok And Go,2700 24th St,San Francisco,CA,65348_20180611,2018-06-11,Routine - Unscheduled
68832,20150217,103154,Low Risk,Unclean or degraded floors walls or ceilings,Bayshore Market Deli & Liquor,300 BAYSHORE Blvd,San Francisco,CA,68832_20180530,2018-05-30,Routine - Unscheduled
76942,20140603,103139,Low Risk,Improper food storage,Dumpling Kitchen,1935 Taraval St,San Francisco,CA,76942_20170810,2017-08-10,Routine - Unscheduled
76218,20140819,103114,High Risk,High risk vermin infestation,Tenderloin Market & Deli,200 Leavenworth,San Francisco,CA,76218_20170309,2017-03-09,Routine - Unscheduled
85095,20160608,103154,Low Risk,Unclean or degraded floors walls or ceilings,T-28 Bakery & Café,1753 Taraval St,San Francisco,CA,85095_20170104,2017-01-04,Routine - Unscheduled
75662,20141125,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Golden Gate Market,2767 Lombard St,San Francisco,CA,75662_20180112,2018-01-12,Routine - Unscheduled
66418,20141119,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Turtle Tower Restaurant,5716 GEARY BLVD,San Francisco,CA,66418_20190530,2019-05-30,Routine - Unscheduled
76997,20150609,103154,Low Risk,Unclean or degraded floors walls or ceilings,PizzaHacker,3299 Mission St,San Francisco,CA,76997_20171031,2017-10-31,Routine - Unscheduled
81328,20160909,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Emanuel Coffee,488 Haight St,San Francisco,CA,81328_20171208,2017-12-08,Routine - Unscheduled
64933,20160203,103131,Moderate Risk,Moderate risk vermin infestation,Magic Flute Restaurant,3673 SACRAMENTO St,San Francisco,CA,64933_20180516,2018-05-16,Routine - Unscheduled
70576,20160803,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,KJ Produce Market,400 IRVING St,San Francisco,CA,70576_20170828,2017-08-28,Routine - Unscheduled
81522,20160203,103145,Low Risk,Improper storage of equipment utensils or linens,Pinecrest Diner,401 Geary St,San Francisco,CA,81522_20170110,2017-01-10,Routine - Unscheduled
77681,20140722,103129,Moderate Risk,Insufficient hot water or running water,Tart To Tart Inc.,641 Irving St,San Francisco,CA,77681_20180301,2018-03-01,Routine - Unscheduled
77767,20141008,103150,Low Risk,Improper or defective plumbing,The Willows,1582 Folsom St,San Francisco,CA,77767_20180529,2018-05-29,Routine - Unscheduled
80051,20150304,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Wrecking Ball Coffee Roasters,2271 . St,San Francisco,CA,80051_20171018,2017-10-18,Routine - Unscheduled
81595,20160829,103102,High Risk,Unclean hands or improper use of gloves,Freshroll,230 Bush St #128,San Francisco,CA,81595_20190322,2019-03-22,Routine - Unscheduled
81089,20160622,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Miss Tomato Sandwich Shop,388 Market St #106,San Francisco,CA,81089_20171128,2017-11-28,Routine - Unscheduled
76374,20141104,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Wang Wah Restaurant,1612 Ocean Ave,San Francisco,CA,76374_20190108,2019-01-08,Routine - Unscheduled
79599,20160803,103157,Low Risk,Food safety certificate or food handler card not available,Oasis Grill,711 #B Market St,San Francisco,CA,79599_20171114,2017-11-14,Routine - Unscheduled
68560,20160912,103161,Low Risk,Low risk vermin infestation,Wow Naan-N-Curry,642 Irving St,San Francisco,CA,68560_20190207,2019-02-07,Routine - Unscheduled
72024,20160729,103120,Moderate Risk,Moderate risk food holding temperature,Tacobar,2401 California St,San Francisco,CA,72024_20190204,2019-02-04,Routine - Unscheduled
75575,20160824,103127,Moderate Risk,Noncompliance with HAACP plan or variance,Git Hub,88 Colin P. Kelly Jr. St,San Francisco,CA,75575_20180809,2018-08-09,Routine - Unscheduled
83799,20150708,103148,Low Risk,No thermometers or uncalibrated thermometers,Lung Fung Bakery,1823 Clement St,San Francisco,CA,83799_20180530,2018-05-30,Routine - Unscheduled
87951,20160714,103102,High Risk,Unclean hands or improper use of gloves,Wok Station Inc,2154 Irving St,San Francisco,CA,87951_20190919,2019-09-19,Routine - Unscheduled
76677,20160919,103154,Low Risk,Unclean or degraded floors walls or ceilings,Sur La Table,2224 Union St,San Francisco,CA,76677_20180208,2018-02-08,Routine - Unscheduled
79729,20141024,103130,Moderate Risk,Inadequate sewage or wastewater disposal,Burger King #4474,1200 Market St,San Francisco,CA,79729_20190703,2019-07-03,Routine - Unscheduled
66229,20150330,103154,Low Risk,Unclean or degraded floors walls or ceilings,Amphawa Thai Noodle House,5020 GEARY Blvd,San Francisco,CA,66229_20170920,2017-09-20,Routine - Unscheduled
80305,20150410,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Snowbird Coffee,1352 A 9th Ave,San Francisco,CA,80305_20190411,2019-04-11,Routine - Unscheduled
69962,20140716,103103,High Risk,High risk food holding temperature,Hong Kee & Kim,91 Drumm St,San Francisco,CA,69962_20181129,2018-11-29,Complaint
65813,20140829,103145,Low Risk,Improper storage of equipment utensils or linens,Sakesan,626 Clement St,San Francisco,CA,65813_20190730,2019-07-30,Routine - Unscheduled
82944,20151030,103145,Low Risk,Improper storage of equipment utensils or linens,Chez Maman,1401 18th St,San Francisco,CA,82944_20171212,2017-12-12,Routine - Unscheduled
74149,20141117,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Guang Dong Barbecue Tea House,2191 Irving St,San Francisco,CA,74149_20190718,2019-07-18,Routine - Unscheduled
77005,20160916,103103,High Risk,High risk food holding temperature,MoBowL,428 11th St,San Francisco,CA,77005_20190420,2019-04-20,Routine - Unscheduled
85397,20160926,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Massawa Restaurant,532 Green St,San Francisco,CA,85397_20180507,2018-05-07,Routine - Unscheduled
77644,20160621,103129,Moderate Risk,Insufficient hot water or running water,Fun Food Partners,Pier 39 West Perimeter,San Francisco,CA,77644_20171130,2017-11-30,Routine - Unscheduled
78019,20141023,103148,Low Risk,No thermometers or uncalibrated thermometers,North India Restaurant,123 02nd St,San Francisco,CA,78019_20190108,2019-01-08,Routine - Unscheduled
65856,20160825,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Bamboo Asia,41 Montgomery St,San Francisco,CA,65856_20170821,2017-08-21,Routine - Unscheduled
73871,20140722,103114,High Risk,High risk vermin infestation,Grand Hotpot Lounge Inc.,3565 Geary Blvd,San Francisco,CA,73871_20181025,2018-10-25,Routine - Unscheduled
80164,20160803,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Ramen Underground,356 Kearny St,San Francisco,CA,80164_20170922,2017-09-22,Routine - Unscheduled
68036,20160815,103133,Moderate Risk,Foods not protected from contamination,City Chopsticks,883 Bush St,San Francisco,CA,68036_20170804,2017-08-04,Routine - Unscheduled
80591,20160129,103114,High Risk,High risk vermin infestation,L & G Vietnamese Sandwich,602 Eddy St,San Francisco,CA,80591_20170109,2017-01-09,Routine - Unscheduled
80242,20150319,103139,Low Risk,Improper food storage,Wing Lee BBQ Restaurant,501 Clement St.,San Francisco,CA,80242_20190129,2019-01-29,Routine - Unscheduled
78102,20140605,103133,Moderate Risk,Foods not protected from contamination,Pho Luen Fat Bakery & Restaurant,110 Leland Ave,San Francisco,CA,78102_20190408,2019-04-08,Routine - Unscheduled
76233,20140914,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,AT&T PARK - Internet Cafe,24 Willie Mays Plaza,San Francisco,CA,76233_20170919,2017-09-19,Routine - Unscheduled
80925,20160621,103150,Low Risk,Improper or defective plumbing,Hampton Inn San Francisco Downtown Convention Center,942 Mission St,San Francisco,CA,80925_20170505,2017-05-05,Routine - Unscheduled
66990,20141217,103142,Low Risk,Unclean nonfood contact surfaces,Bai Som Thai Kitchen,2121 CLEMENT St,San Francisco,CA,66990_20180717,2018-07-17,Routine - Unscheduled
83648,20160628,103143,Low Risk,Inadequate warewashing facilities or equipment,7 Eleven Store #2366-39475B,3400 Mission,San Francisco,CA,83648_20190314,2019-03-14,Routine - Unscheduled
76962,20140618,103139,Low Risk,Improper food storage,4505 Burgers and BBQ,705 Divisadero St,San Francisco,CA,76962_20180405,2018-04-05,Routine - Unscheduled
80742,20150427,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Pressed Juicery,75 1st St,San Francisco,CA,80742_20171107,2017-11-07,Routine - Unscheduled
68159,20140605,103142,Low Risk,Unclean nonfood contact surfaces,Tower Burger,729 PORTOLA Dr,San Francisco,CA,68159_20170913,2017-09-13,Routine - Unscheduled
85295,20160705,103133,Moderate Risk,Foods not protected from contamination,Happy Family Gourmet Inc,1042 Taraval St,San Francisco,CA,85295_20190829,2019-08-29,Routine - Unscheduled
82664,20150420,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Pizza Joint,3088 Balboa St,San Francisco,CA,82664_20180208,2018-02-08,Routine - Unscheduled
86629,20160927,103154,Low Risk,Unclean or degraded floors walls or ceilings,Kindom of Dumpling Homemade,2048 Taraval St,San Francisco,CA,86629_20180801,2018-08-01,Routine - Unscheduled
76817,20160902,103133,Moderate Risk,Foods not protected from contamination,Lers Ros 16th Street,3189 16th St,San Francisco,CA,76817_20190225,2019-02-25,Routine - Unscheduled
65057,20141104,103154,Low Risk,Unclean or degraded floors walls or ceilings,The Brixton,2140 UNION St,San Francisco,CA,65057_20171221,2017-12-21,Routine - Unscheduled
